app_demographic.1.player.age,app_demographic.1.player.edu_family_1gen_f,app_demographic.1.player.edu_family_1gen_m,app_demographic.1.player.edu_family_2gen_f1,app_demographic.1.player.edu_family_2gen_f2,app_demographic.1.player.edu_family_2gen_m1,app_demographic.1.player.edu_family_2gen_m2,app_demographic.1.player.financial_situation_general_current,app_demographic.1.player.financial_situation_general_future,app_demographic.1.player.financial_situation_personal_current,app_demographic.1.player.financial_situation_personal_future,app_demographic.1.player.gender,app_demographic.1.player.postcode,app_demographic.1.player.secondary_year,app_demographic.1.player.time_work,app_end.1.player.feedback,app_end.1.player.network_narrative,app_end.1.player.rnumbercheck,app_end.1.player.time_endpage,app_end.1.player.time_firstendpage,app_migration.1.player.migration_border,app_migration.1.player.migration_culture,app_migration.1.player.migration_eco,app_migration.1.player.migration_limit,app_migration.1.player.migration_return,app_migration.1.player.migration_social,app_network.1.player.linksrechts_self,app_political.1.player.lr_AfD,app_political.1.player.lr_BSW,app_political.1.player.lr_CDU,app_political.1.player.lr_CSU,app_political.1.player.lr_FDP,app_political.1.player.lr_Gruene,app_political.1.player.lr_Linke,app_political.1.player.lr_SPD,app_political.1.player.participation_demonstration,app_political.1.player.petition_signatory,app_political.1.player.politics_question_five,app_political.1.player.politics_question_four,app_political.1.player.politics_question_one,app_political.1.player.politics_question_seven,app_political.1.player.politics_question_six,app_political.1.player.politics_question_three,app_political.1.player.politics_question_two,app_political.1.player.scalo_afd,app_political.1.player.scalo_bsw,app_political.1.player.scalo_cdu,app_political.1.player.scalo_csu,app_political.1.player.scalo_fdp,app_political.1.player.scalo_gruene,app_political.1.player.scalo_linke,app_political.1.player.scalo_pep1,app_political.1.player.scalo_pep10,app_political.1.player.scalo_pep11,app_political.1.player.scalo_pep12,app_political.1.player.scalo_pep13,app_political.1.player.scalo_pep14,app_political.1.player.scalo_pep15,app_political.1.player.scalo_pep16,app_political.1.player.scalo_pep17,app_political.1.player.scalo_pep18,app_political.1.player.scalo_pep19,app_political.1.player.scalo_pep2,app_political.1.player.scalo_pep20,app_political.1.player.scalo_pep3,app_political.1.player.scalo_pep4,app_political.1.player.scalo_pep5,app_political.1.player.scalo_pep6,app_political.1.player.scalo_pep7,app_political.1.player.scalo_pep8,app_political.1.player.scalo_pep9,app_political.1.player.scalo_spd,app_political.1.player.social_networks_1,app_political.1.player.social_networks_10,app_political.1.player.social_networks_11,app_political.1.player.social_networks_12,app_political.1.player.social_networks_13,app_political.1.player.social_networks_2,app_political.1.player.social_networks_3,app_political.1.player.social_networks_4,app_political.1.player.social_networks_5,app_political.1.player.social_networks_6,app_political.1.player.social_networks_7,app_political.1.player.social_networks_8,app_political.1.player.social_networks_9,app_political.1.player.sunday_party_vote,app_start.1.player.browser,app_start.1.player.device_type,app_start.1.player.lang,app_start.1.player.operating_system,app_start.1.player.use_of_device,app_studium.1.player.affective_academic_stress,app_studium.1.player.consecutive_academic_career,app_studium.1.player.fresherscamp_student,app_studium.1.player.freshersweek_student,app_studium.1.player.grade,app_studium.1.player.motivation_extrinsic_goal_1,app_studium.1.player.motivation_extrinsic_goal_2,app_studium.1.player.motivation_extrinsic_goal_3,app_studium.1.player.motivation_extrinsic_goal_4,app_studium.1.player.motivation_intrinsic_goal_1,app_studium.1.player.motivation_intrinsic_goal_2,app_studium.1.player.motivation_intrinsic_goal_3,app_studium.1.player.resource_help,app_studium.1.player.resource_peer,app_studium.1.player.resource_time,app_studium.1.player.semester_of_study,app_studium.1.player.study_program,app_studium.1.player.time_class,app_studium.1.player.tutorial,participant.label,participant.time_started_utc
,,,,,,,3.0,3.0,4.0,4.0,,,,10.0,,,8ke_303827,-999,2025-11-25T16:16:21.609Z,4.0,4.0,6.0,4.0,6.0,3.0,4.0,11,7,7,8,6,4,2,5,1.0,1.0,3,2,4,4,3,5,4,1.0,1.0,3.0,2.0,3.0,10.0,7.0,9,6,1,8,3,1,1,1,9,2,0,8,9,11,0,1,0,2,2,3,6.0,0,0,1.0,1,,1,0,1,0,1,0,1,0,7.0,3.0,2.0,0.0,5.0,3.0,4.0,,,,3.7,5.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,,,2.0,6.0,8ke,2025-11-25 15:33:41.037072
,,,,,,,3.0,3.0,2.0,4.0,,,,6.0,,,2fc_156873,-999,2025-11-25T15:46:27.077Z,1.0,4.0,6.0,1.0,1.0,1.0,2.0,9,0,6,0,0,6,4,5,1.0,1.0,5,3,4,5,5,3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,5,1,0,0,10,0,0,0,0,0,0,0,0.0,0,0,0.0,0,,0,0,0,0,1,0,1,1,11.0,3.0,2.0,1.0,4.0,3.0,7.0,,,,2.3,7.0,4.0,5.0,7.0,5.0,5.0,7.0,2.0,4.0,7.0,,,10.0,4.0,2fc,2025-11-25 15:33:41.426330
,,,,,,,3.0,3.0,2.0,2.0,,,,0.0,,,l7r_139129,-999,2025-11-25T15:54:44.781Z,2.0,2.0,6.0,2.0,0.0,2.0,3.0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,1.0,1.0,4.0,4.0,6.0,9.0,9.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0.0,0,,0,0,1,0,0,1,1,0,6.0,3.0,3.0,0.0,2.0,2.0,7.0,,,,4.0,3.0,3.0,2.0,5.0,5.0,2.0,,5.0,5.0,5.0,,,2.0,6.0,l7r,2025-11-25 15:33:42.520312
,,,,,,,4.0,4.0,4.0,3.0,,,,8.0,,,685_983902,-999,2025-11-25T15:46:33.734Z,4.0,2.0,6.0,4.0,4.0,3.0,5.0,11,8,7,8,7,3,1,4,1.0,1.0,3,2,2,2,1,2,3,1.0,2.0,3.0,3.0,3.0,10.0,5.0,8,8,1,6,3,1,1,1,8,1,0,8,6,10,9,1,6,5,3,8,8.0,0,0,0.0,0,,0,0,1,1,1,1,1,1,7.0,3.0,3.0,0.0,2.0,2.0,4.0,,,,1.7,6.0,6.0,4.0,6.0,4.0,4.0,5.0,5.0,6.0,5.0,,,5.0,6.0,685,2025-11-25 15:33:43.779616
,,,,,,,2.0,3.0,4.0,4.0,,,,10.0,Gut,,m80_140743,-999,2025-11-25T15:47:48.816Z,6.0,3.0,4.0,6.0,6.0,5.0,,10,6,6,7,6,3,2,4,2.0,1.0,4,3,5,4,4,5,3,1.0,1.0,10.0,9.0,7.0,5.0,1.0,8,8,2,2,10,1,4,1,10,6,8,3,6,7,3,2,2,9,9,0,8.0,0,1,0.0,0,,1,1,1,0,1,1,1,0,1.0,3.0,2.0,0.0,4.0,3.0,4.0,,,,,6.0,7.0,6.0,7.0,4.0,3.0,5.0,6.0,6.0,7.0,,,,,m80,2025-11-25 15:33:43.841169
,,,,,,,3.0,3.0,3.0,3.0,,,,0.0,,,9jr_764274,-999,2025-11-25T16:00:21.631Z,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10,1,7,7,2,3,3,3,2.0,1.0,0,0,0,0,0,0,0,,,7.0,,,,,6,6,6,6,9,1,2,1,7,1,8,6,11,6,6,1,6,6,6,6,,0,0,0.0,0,,0,0,1,0,1,1,1,0,3.0,2.0,2.0,1.0,4.0,,7.0,,,,2.0,7.0,5.0,5.0,6.0,5.0,3.0,5.0,3.0,3.0,5.0,,,11.0,3.0,9jr,2025-11-25 15:33:44.604467
,,,,,,,3.0,2.0,4.0,3.0,,,,1.0,,,i9d_394220,-999,2025-11-25T15:54:20.741Z,4.0,2.0,6.0,5.0,6.0,4.0,6.0,10,5,7,8,6,3,1,5,1.0,1.0,2,1,4,4,4,4,2,1.0,7.0,9.0,4.0,6.0,5.0,1.0,8,7,1,0,5,1,2,0,6,2,0,7,5,7,0,1,0,0,6,0,6.0,0,0,0.0,0,,0,0,1,0,1,1,1,1,1.0,3.0,3.0,0.0,2.0,1.0,2.0,,,,2.3,4.0,5.0,5.0,5.0,5.0,4.0,3.0,6.0,6.0,7.0,,,5.0,6.0,i9d,2025-11-25 15:33:44.848323
,,,,,,,4.0,4.0,4.0,4.0,,,,10.0,,,fw2_949460,-999,2025-11-25T15:46:56.843Z,2.0,2.0,6.0,2.0,4.0,2.0,2.0,9,6,7,8,7,4,3,4,1.0,1.0,4,3,4,4,4,4,3,2.0,5.0,4.0,3.0,5.0,9.0,10.0,7,6,5,6,5,1,1,1,5,4,6,6,8,8,0,4,6,5,3,6,8.0,0,0,0.0,0,,0,0,1,0,1,0,0,0,6.0,3.0,2.0,0.0,5.0,3.0,4.0,,,,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,6.0,0.0,fw2,2025-11-25 15:33:46.108393
,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,9im_576489,-999,2025-11-25T15:40:37.925Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,,0,0,1,0,0,0,1,1,0.0,3.0,2.0,1.0,4.0,3.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,,9im,2025-11-25 15:33:46.411828
,,,,,,,4.0,3.0,4.0,4.0,,,,0.0,,,fyg_597229,-999,2025-11-25T15:49:53.727Z,2.0,1.0,7.0,1.0,2.0,3.0,3.0,11,10,8,9,7,3,1,4,1.0,1.0,4,3,4,4,4,5,2,1.0,2.0,3.0,2.0,3.0,10.0,10.0,5,5,1,0,3,1,1,1,3,1,4,7,10,8,0,1,0,2,2,2,9.0,0,0,1.0,1,,0,0,1,0,1,0,1,0,6.0,3.0,3.0,0.0,2.0,1.0,6.0,,,,2.7,3.0,2.0,2.0,4.0,6.0,5.0,6.0,5.0,2.0,6.0,,,5.0,6.0,fyg,2025-11-25 15:33:46.959358
,,,,,,,3.0,3.0,2.0,4.0,,,,14.0,,,n64_686207,-999,-999,2.0,1.0,7.0,2.0,3.0,4.0,3.0,11,0,9,9,6,3,2,6,1.0,1.0,4,2,4,2,2,4,3,1.0,5.0,3.0,3.0,6.0,9.0,,0,5,1,0,1,1,1,1,5,5,0,9,9,11,0,1,0,1,2,0,7.0,0,0,1.0,1,,1,0,1,0,1,1,1,1,7.0,3.0,1.0,0.0,5.0,2.0,6.0,,,,3.7,2.0,4.0,2.0,6.0,5.0,5.0,6.0,6.0,4.0,2.0,,,,3.0,n64,2025-11-25 15:33:46.647867
,,,,,,,3.0,3.0,4.0,4.0,,,,0.0,,,3z0_238059,-999,2025-11-25T16:06:11.227Z,1.0,1.0,6.0,2.0,1.0,3.0,3.0,11,3,8,8,7,3,1,4,2.0,1.0,4,3,4,4,4,3,3,1.0,3.0,4.0,3.0,4.0,9.0,10.0,9,6,3,0,3,1,2,2,6,4,7,8,8,9,0,2,0,4,3,5,8.0,0,0,0.0,1,,0,0,0,0,1,1,1,0,11.0,3.0,2.0,0.0,5.0,3.0,5.0,,,,2.3,6.0,6.0,5.0,6.0,6.0,6.0,7.0,5.0,3.0,4.0,,,4.0,2.0,3z0,2025-11-25 15:33:47.406449
2003.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,5.0,1.0,75.0,2023.0,0.0,,,8dw_668603,-999,2025-11-25T15:49:30.804Z,5.0,1.0,5.0,4.0,3.0,4.0,5.0,10,6,7,7,7,4,2,4,1.0,1.0,5,2,4,5,5,5,3,1.0,3.0,3.0,3.0,3.0,4.0,6.0,4,3,3,3,1,1,1,3,1,4,4,4,10,2,3,1,3,4,2,3,6.0,1,1,1.0,0,,1,0,1,0,1,0,1,1,9.0,3.0,1.0,1.0,4.0,2.0,4.0,0.0,5.0,1.0,1.0,7.0,5.0,7.0,4.0,7.0,6.0,7.0,3.0,3.0,6.0,1.0,1.0,2.0,5.0,8dw,2025-11-25 15:33:48.308243
,,,,,,,3.0,3.0,3.0,4.0,,,,10.0,,,f4b_447178,-999,2025-11-25T15:50:05.598Z,4.0,2.0,6.0,3.0,5.0,3.0,4.0,11,7,7,6,6,3,2,5,1.0,1.0,4,3,4,4,4,4,2,1.0,2.0,7.0,4.0,4.0,,6.0,9,0,0,0,5,2,1,1,5,2,0,0,6,6,0,1,0,0,6,0,7.0,0,0,0.0,0,,0,0,1,0,1,0,1,1,0.0,3.0,2.0,1.0,4.0,3.0,6.0,,,,0.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,,,6.0,5.0,f4b,2025-11-25 15:33:48.744926
,,,,,,,3.0,4.0,4.0,4.0,,,,0.0,,,qip_900374,-999,2025-11-25T15:46:40.935Z,3.0,1.0,7.0,3.0,5.0,2.0,4.0,11,10,7,8,7,3,1,4,1.0,1.0,4,4,5,4,4,5,3,1.0,1.0,4.0,3.0,4.0,8.0,4.0,9,8,1,5,4,1,1,1,9,1,7,9,2,9,8,1,3,2,2,2,8.0,0,0,0.0,0,,0,0,1,1,1,0,1,1,3.0,3.0,3.0,0.0,2.0,2.0,4.0,,,,3.0,3.0,4.0,3.0,6.0,2.0,2.0,5.0,4.0,5.0,6.0,,,4.0,6.0,qip,2025-11-25 15:33:48.890947
2006.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,78.0,2024.0,10.0,,,dky_971991,-999,2025-11-25T15:51:37.690Z,6.0,3.0,6.0,5.0,4.0,5.0,6.0,11,1,7,8,6,5,2,6,2.0,1.0,4,3,4,4,4,2,0,1.0,2.0,9.0,7.0,5.0,6.0,2.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,0,0,0.0,0,,0,0,1,0,1,1,1,0,3.0,3.0,2.0,0.0,5.0,3.0,1.0,1.0,5.0,1.0,2.0,6.0,6.0,5.0,7.0,5.0,3.0,7.0,5.0,6.0,6.0,1.0,2.0,5.0,2.0,dky,2025-11-25 15:33:50.123560
,,,,,,,4.0,4.0,4.0,4.0,,,,0.0,,,bjp_354599,-999,2025-11-25T15:47:20.812Z,3.0,3.0,6.0,2.0,4.0,2.0,3.0,11,10,7,7,8,2,1,3,1.0,1.0,4,2,4,4,4,0,2,1.0,1.0,2.0,2.0,1.0,10.0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,0,0,0.0,0,,0,0,1,0,1,1,1,0,7.0,3.0,3.0,0.0,2.0,2.0,6.0,,,,3.7,6.0,6.0,4.0,6.0,3.0,6.0,4.0,4.0,4.0,6.0,,,6.0,3.0,bjp,2025-11-25 15:33:50.821585
,,,,,,,4.0,4.0,5.0,4.0,,,,0.0,,,39j_238436,-999,2025-11-25T15:47:00.021Z,1.0,1.0,7.0,1.0,1.0,1.0,1.0,11,11,10,11,10,4,1,6,1.0,1.0,5,3,5,4,4,5,3,1.0,1.0,2.0,2.0,1.0,10.0,11.0,8,7,1,11,2,1,1,1,7,1,9,8,11,11,11,1,10,1,1,2,7.0,0,1,1.0,0,,0,0,1,0,1,1,1,0,6.0,3.0,3.0,0.0,3.0,2.0,3.0,,,,2.0,1.0,4.0,5.0,6.0,6.0,5.0,5.0,6.0,7.0,6.0,,,8.0,4.0,39j,2025-11-25 15:33:50.957220
,,,,,,,4.0,3.0,4.0,4.0,,,,25.0,,,mtz_349248,-999,2025-11-25T15:45:31.741Z,3.0,3.0,4.0,2.0,6.0,5.0,5.0,11,3,7,8,6,3,1,5,2.0,1.0,5,1,4,5,4,4,2,1.0,1.0,6.0,5.0,11.0,4.0,1.0,8,7,1,0,3,1,2,9,8,4,6,6,3,4,0,2,0,6,7,0,6.0,0,0,0.0,0,,0,0,0,0,1,0,1,0,5.0,3.0,2.0,0.0,5.0,3.0,7.0,,,,4.0,2.0,5.0,2.0,7.0,2.0,2.0,4.0,4.0,6.0,6.0,,,10.0,6.0,mtz,2025-11-25 15:33:52.514449
,,,,,,,2.0,2.0,4.0,4.0,,,,10.0,,,hyf_628948,-999,2025-11-25T15:46:44.138Z,1.0,1.0,7.0,1.0,2.0,2.0,2.0,11,8,8,9,7,4,2,4,1.0,1.0,4,2,4,4,4,4,2,1.0,3.0,2.0,1.0,2.0,9.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,1,0,0.0,0,,0,1,1,0,1,1,1,0,6.0,3.0,3.0,0.0,2.0,1.0,7.0,,,,3.0,2.0,4.0,1.0,7.0,7.0,6.0,6.0,7.0,5.0,6.0,,,1.0,2.0,hyf,2025-11-25 15:33:53.256331
,,,,,,,3.0,2.0,4.0,3.0,,,,10.0,,,ph3_168252,-999,2025-11-25T15:46:33.455Z,1.0,1.0,7.0,1.0,1.0,1.0,2.0,11,8,9,10,8,5,1,6,1.0,1.0,4,2,3,4,4,0,2,1.0,1.0,4.0,2.0,2.0,9.0,10.0,3,7,1,0,1,1,1,1,6,1,0,3,9,8,0,1,0,4,1,4,7.0,0,0,0.0,0,,0,0,1,0,0,0,1,1,7.0,3.0,3.0,0.0,1.0,1.0,7.0,,,,4.0,2.0,2.0,2.0,6.0,5.0,4.0,5.0,7.0,6.0,5.0,,,1.0,4.0,ph3,2025-11-25 15:33:53.820960
,,,,,,,3.0,3.0,4.0,4.0,,,,0.0,,,1a7_612306,-999,2025-11-25T15:47:34.162Z,3.0,2.0,7.0,1.0,0.0,1.0,4.0,11,0,8,9,7,6,2,5,2.0,1.0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,6.0,8.0,5.0,9,0,0,0,4,1,1,2,6,4,6,9,6,8,0,2,0,0,4,0,9.0,0,0,1.0,0,,0,0,0,0,1,0,1,0,3.0,3.0,2.0,0.0,4.0,3.0,4.0,,,,2.0,4.0,6.0,5.0,5.0,6.0,3.0,5.0,6.0,2.0,3.0,,,3.0,4.0,1a7,2025-11-25 15:33:54.433810
,,,,,,,3.0,3.0,5.0,4.0,,,,,,,7w1_699445,-999,2025-11-25T15:47:09.970Z,1.0,2.0,6.0,2.0,2.0,2.0,3.0,0,9,10,11,8,4,1,5,1.0,1.0,4,3,4,4,5,5,3,1.0,1.0,1.0,1.0,1.0,9.0,10.0,1,8,1,11,1,1,1,1,5,1,1,0,11,9,0,1,4,2,1,6,6.0,0,0,0.0,0,,0,0,0,1,1,1,1,1,6.0,3.0,2.0,0.0,5.0,3.0,6.0,,,,3.3,4.0,4.0,2.0,4.0,6.0,3.0,5.0,5.0,5.0,4.0,,,6.0,2.0,7w1,2025-11-25 15:33:56.008133
,,,,,,,2.0,2.0,1.0,2.0,,,,0.0,,,8mx_489683,-999,2025-11-25T15:47:04.933Z,1.0,1.0,6.0,1.0,1.0,3.0,1.0,11,11,11,11,11,7,4,6,1.0,1.0,4,1,4,4,4,1,1,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3,1,1,9,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,3.0,0,0,0.0,0,,0,0,1,0,1,0,1,1,6.0,3.0,2.0,0.0,4.0,3.0,7.0,,,,,3.0,7.0,5.0,7.0,3.0,3.0,5.0,6.0,7.0,5.0,,,5.0,,8mx,2025-11-25 15:33:56.026754
,,,,,,,4.0,2.0,4.0,3.0,,,,0.0,,,swx_915733,-999,2025-11-25T15:42:46.746Z,5.0,0.0,0.0,0.0,0.0,3.0,8.0,11,0,7,7,6,4,2,5,2.0,1.0,4,0,1,4,4,4,0,2.0,0.0,7.0,7.0,10.0,4.0,2.0,0,0,0,0,7,1,3,3,8,4,5,0,3,4,0,0,0,0,0,0,5.0,0,0,1.0,1,,1,0,0,0,1,0,1,0,11.0,3.0,2.0,1.0,5.0,3.0,7.0,,,,2.3,5.0,5.0,7.0,6.0,4.0,3.0,6.0,5.0,5.0,5.0,,,60.0,5.0,swx,2025-11-25 15:33:56.224681
,,,,,,,2.0,2.0,3.0,3.0,,,,0.0,,,rvu_793684,-999,2025-11-25T15:44:22.413Z,1.0,1.0,6.0,1.0,2.0,2.0,2.0,11,6,7,8,7,4,2,4,1.0,1.0,3,2,4,4,2,4,3,1.0,3.0,2.0,2.0,3.0,7.0,10.0,7,7,1,0,2,1,1,1,6,1,6,7,10,9,0,1,0,1,1,0,7.0,0,0,1.0,0,,0,0,1,0,1,1,1,1,6.0,3.0,3.0,0.0,2.0,2.0,7.0,,,,3.0,6.0,5.0,5.0,5.0,7.0,5.0,6.0,6.0,2.0,5.0,,,3.0,5.0,rvu,2025-11-25 15:33:57.462629
,,,,,,,3.0,3.0,4.0,4.0,,,,,,,klf_721142,-999,2025-11-25T15:47:04.115Z,6.0,,6.0,5.0,7.0,5.0,7.0,11,5,7,8,7,4,1,5,2.0,1.0,5,4,4,4,5,4,4,1.0,1.0,10.0,9.0,9.0,9.0,2.0,10,8,1,8,9,1,2,1,8,3,8,8,1,8,7,1,1,5,8,7,9.0,0,0,0.0,0,,0,0,1,0,0,1,1,1,1.0,3.0,3.0,0.0,2.0,2.0,7.0,,,,3.0,5.0,5.0,7.0,7.0,7.0,0.0,6.0,5.0,5.0,7.0,,,3.0,2.0,klf,2025-11-25 15:33:57.690452
,,,,,,,5.0,5.0,4.0,4.0,,,,10.0,,,yo0_310161,-999,2025-11-25T15:45:50.161Z,5.0,2.0,5.0,2.0,5.0,3.0,7.0,11,5,8,9,6,3,2,5,2.0,1.0,5,1,4,5,5,5,2,1.0,1.0,9.0,9.0,7.0,4.0,3.0,8,0,0,0,8,1,1,1,9,6,3,0,1,0,0,1,0,0,1,0,5.0,0,0,0.0,1,,0,1,1,0,1,1,1,0,11.0,3.0,3.0,1.0,1.0,1.0,3.0,,,,3.0,5.0,2.0,1.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,,,20.0,5.0,yo0,2025-11-25 15:33:58.946477
,,,,,,,2.0,3.0,5.0,5.0,,,,5.0,,,w10_794712,-999,2025-11-25T15:49:22.563Z,7.0,4.0,5.0,6.0,7.0,6.0,6.0,11,0,6,7,6,4,1,5,2.0,1.0,5,4,5,5,5,5,4,1.0,1.0,11.0,9.0,11.0,4.0,1.0,10,8,1,1,10,1,3,4,10,9,10,9,1,4,3,1,1,10,9,10,6.0,0,0,0.0,1,,1,1,1,0,1,1,1,1,5.0,3.0,3.0,0.0,2.0,2.0,3.0,,,,0.0,2.0,6.0,6.0,6.0,3.0,3.0,7.0,6.0,6.0,6.0,,,5.0,3.0,w10,2025-11-25 15:33:59.313563
,,,,,,,3.0,3.0,4.0,4.0,,,,0.0,,,gpm_278295,-999,-999,1.0,1.0,7.0,2.0,3.0,1.0,3.0,11,7,8,9,7,4,2,5,2.0,2.0,4,3,4,4,4,4,2,1.0,1.0,2.0,1.0,3.0,10.0,10.0,8,8,1,8,1,1,1,1,4,2,8,9,8,10,11,1,9,1,1,1,9.0,0,0,1.0,0,,0,0,0,1,1,1,1,0,7.0,3.0,3.0,0.0,2.0,2.0,5.0,,,,2.0,3.0,6.0,6.0,6.0,5.0,4.0,6.0,7.0,6.0,7.0,,,15.0,2.0,gpm,2025-11-25 15:34:00.415166
,,,,,,,4.0,4.0,3.0,4.0,,,,,,,1k3_336815,-999,-999,4.0,2.0,6.0,3.0,5.0,5.0,5.0,11,7,7,8,8,6,1,4,2.0,2.0,4,3,4,4,4,3,3,1.0,7.0,5.0,4.0,7.0,9.0,7.0,8,6,6,6,3,1,1,1,7,8,5,6,4,6,6,3,4,4,8,5,9.0,1,0,0.0,0,,0,0,1,0,1,1,1,0,3.0,3.0,3.0,0.0,1.0,1.0,5.0,,,,2.0,5.0,6.0,6.0,,4.0,4.0,6.0,7.0,5.0,6.0,,,6.0,3.0,1k3,2025-11-25 15:34:01.632925
,,,,,,,3.0,4.0,4.0,5.0,,,,0.0,,,i49_890419,-999,-999,1.0,1.0,6.0,2.0,2.0,1.0,4.0,11,10,8,9,8,6,2,5,1.0,1.0,4,2,4,4,4,2,2,1.0,1.0,3.0,2.0,4.0,9.0,7.0,9,6,1,0,4,1,1,1,6,0,8,0,7,10,0,1,0,3,1,0,6.0,1,0,0.0,0,,0,0,1,0,1,1,1,0,7.0,3.0,3.0,0.0,2.0,2.0,3.0,,,,3.7,4.0,3.0,6.0,7.0,6.0,6.0,3.0,3.0,7.0,5.0,,,8.0,6.0,i49,2025-11-25 15:34:01.679002
,,,,,,,3.0,3.0,4.0,4.0,,,,0.0,,,k8p_531750,-999,2025-11-25T15:48:27.403Z,3.0,1.0,7.0,2.0,3.0,3.0,2.0,11,9,7,8,8,4,2,5,2.0,1.0,4,3,4,4,4,4,2,1.0,2.0,2.0,1.0,3.0,9.0,10.0,8,3,1,11,2,1,1,1,1,1,9,9,10,8,10,1,9,1,1,3,9.0,0,0,1.0,1,,0,0,1,1,1,1,1,1,6.0,3.0,3.0,0.0,3.0,2.0,7.0,,,,2.3,4.0,5.0,6.0,5.0,4.0,5.0,6.0,7.0,6.0,6.0,,,15.0,4.0,k8p,2025-11-25 15:34:01.696359
,,,,,,,3.0,2.0,2.0,2.0,,,,4.0,,,vja_833652,-999,2025-11-25T15:44:55.097Z,2.0,1.0,7.0,2.0,2.0,3.0,3.0,11,5,7,8,8,5,2,5,1.0,1.0,5,1,5,5,5,5,2,1.0,8.0,3.0,3.0,3.0,9.0,10.0,8,6,1,10,2,1,1,1,3,1,3,8,11,9,7,1,9,3,5,4,9.0,1,0,1.0,1,,1,0,1,0,1,0,1,1,6.0,3.0,3.0,0.0,3.0,2.0,6.0,,,,2.3,6.0,7.0,7.0,5.0,2.0,3.0,5.0,7.0,5.0,6.0,,,8.0,3.0,vja,2025-11-25 15:34:04.064087
,,,,,,,3.0,3.0,5.0,5.0,,,,0.0,,,20r_799003,-999,2025-11-25T15:46:26.501Z,6.0,7.0,2.0,7.0,7.0,6.0,8.0,9,1,7,8,7,3,1,4,2.0,2.0,4,4,5,4,4,0,4,1.0,1.0,9.0,6.0,7.0,10.0,1.0,9,9,1,0,9,1,2,3,7,5,7,4,3,11,4,1,1,2,4,2,4.0,0,0,0.0,0,,0,1,1,0,1,1,1,0,1.0,3.0,2.0,0.0,5.0,3.0,3.0,,,,3.0,4.0,7.0,5.0,7.0,3.0,1.0,4.0,6.0,6.0,2.0,,,2.0,2.0,20r,2025-11-25 15:34:04.077241
,,,,,,,4.0,4.0,1.0,2.0,,,,0.0,,,ctx_503703,-999,2025-11-25T15:43:40.733Z,6.0,5.0,5.0,6.0,7.0,5.0,6.0,10,5,7,8,6,4,1,3,1.0,2.0,4,1,4,5,4,4,2,1.0,1.0,8.0,5.0,10.0,3.0,1.0,8,3,1,4,6,3,1,1,8,5,2,5,1,4,4,2,2,4,9,4,5.0,0,0,1.0,0,,0,0,1,0,0,1,1,1,5.0,3.0,2.0,0.0,5.0,3.0,7.0,,,,3.3,2.0,4.0,2.0,5.0,5.0,5.0,3.0,5.0,2.0,2.0,,,0.0,4.0,ctx,2025-11-25 15:34:04.089163
,,,,,,,3.0,3.0,3.0,3.0,,,,0.0,,,8ql_206016,-999,2025-11-25T15:47:32.465Z,2.0,1.0,7.0,2.0,1.0,4.0,2.0,11,0,8,6,5,3,1,6,1.0,1.0,4,4,4,4,4,5,4,1.0,3.0,3.0,3.0,3.0,10.0,10.0,0,0,0,0,3,1,1,6,7,0,0,0,10,11,0,1,0,0,6,0,6.0,0,0,0.0,0,,0,0,1,1,1,1,1,1,6.0,3.0,2.0,0.0,5.0,3.0,4.0,,,,2.0,6.0,5.0,5.0,7.0,4.0,6.0,7.0,6.0,7.0,6.0,,,5.0,2.0,8ql,2025-11-25 15:34:04.101372
